stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
724,724,NB Decatur after Oakey,,36.152826,-115.207801,,,,,,0
725,725,SB Decatur after Oakey,,36.151265,-115.208336,,,,,,0
726,726,SB Decatur after Palmyra,,36.133142,-115.208261,,,,,,0
727,727,NB Decatur after Pennwood,,36.137769,-115.207941,,,,,,0
728,728,NB Decatur after Rancho,,36.213606,-115.207717,,,,,,0
730,730,NB Decatur before Gowan,,36.223818,-115.207403,,,,,,0
731,731,NB Decatur before Rancho,,36.206067,-115.20551,,,,,,0
734,734,SB Decatur after Rochelle,,36.11074,-115.208207,,,,,,0
735,735,NB Decatur before Harmon,,36.10764,-115.207827,,,,,,0
736,736,SB Decatur after Royal Ridge,,36.105853,-115.208179,,,,,,0
737,737,NB Decatur after Sahara,,36.145784,-115.207951,,,,,,0
738,738,SB Decatur after Sahara,,36.143956,-115.208319,,,,,,0
739,739,NB Decatur after San Miguel,,36.235758,-115.207413,,,,,,0
740,740,NB Decatur after Sirius,,36.134425,-115.20793,,,,,,0
741,741,NB Decatur after Smoke Ranch,,36.20349,-115.205527,,,,,,0
742,742,SB Decatur after Smoke Ranch,,36.202196,-115.20598,,,,,,0
743,743,NB Decatur after Spring Mountain,,36.126726,-115.207954,,,,,,0
744,744,SB Decatur after Spring Mountain,,36.125382,-115.208306,,,,,,0
745,745,NB Decatur across from Supai,,36.119131,-115.207954,,,,,,0
747,747,NB Decatur after Tropicana,,36.101936,-115.207778,,,,,,0
748,748,NB Decatur after Twain,,36.122985,-115.208001,,,,,,0
749,749,SB Decatur after Twain,,36.121905,-115.20834,,,,,,0
750,750,NB Decatur after University,,36.110464,-115.207864,,,,,,0
751,751,NB Decatur after Vegas,,36.188635,-115.205967,,,,,,0
752,752,SB Decatur after Vegas,,36.187262,-115.206351,,,,,,0
753,753,SB Decatur after Via San Andros,,36.117274,-115.208263,,,,,,0
754,754,NB Decatur after Washington,,36.181462,-115.205934,,,,,,0
755,755,SB Decatur after Washington,,36.180144,-115.206264,,,,,,0
756,756,NB Decatur after Westmoreland,,36.185404,-115.205983,,,,,,0
763,763,EB Desert Inn before Backstage,,36.129501,-115.087942,,,,,,0
764,764,EB Desert Inn after Yuma,,36.129772,-115.122506,,,,,,0
765,765,NB Lamb after Boulder,,36.130644,-115.083136,,,,,,0
766,766,WB Desert Inn after Boulder,,36.129757,-115.085164,,,,,,0
767,767,WB Desert Inn after Brentwood,,36.129771,-115.096961,,,,,,0
768,768,WB Desert Inn after Burnham,,36.129952,-115.122498,,,,,,0
772,772,WB Desert Inn after Crystal Water,,36.129811,-115.289704,,,,,,0
775,775,EB Desert Inn after Eastern,,36.12973,-115.117891,,,,,,0
776,776,WB Desert Inn after Eastern,,36.129952,-115.119356,,,,,,0
777,777,WB Desert Inn after Hidden Canyon,,36.129879,-115.293392,,,,,,0
778,778,WB Desert Inn after Joe W Brown,,36.129789,-115.146624,,,,,,0
779,779,WB Desert Inn after La Canada,,36.129921,-115.132602,,,,,,0
782,782,EB Desert Inn after Mojave,,36.129637,-115.104549,,,,,,0
783,783,WB Desert Inn after Mojave,,36.129863,-115.105907,,,,,,0
784,784,WB Desert Inn after Mariner Bay,,36.129743,-115.284794,,,,,,0
786,786,EB Desert Inn after Pawnee,,36.129789,-115.127338,,,,,,0
788,788,EB Desert Inn after Pecos,,36.129601,-115.100498,,,,,,0
789,789,WB Desert Inn after Pecos,,36.129831,-115.101815,,,,,,0
790,790,WB Desert Inn after McLeod,,36.129901,-115.110985,,,,,,0
791,791,EB Desrt Inn after Pecos McLeod Int,,36.129666,-115.109214,,,,,,0
792,792,EB Desert Inn after Sandhill,,36.129497,-115.091344,,,,,,0
793,793,WB Desert Inn after Sandhill,,36.129727,-115.093101,,,,,,0
795,795,EB Desert Inn before Seminole,,36.129724,-115.131822,,,,,,0
796,796,WB Desert Inn before Pawnee,,36.129981,-115.127664,,,,,,0
797,797,WB Desert Inn after Surfline,,36.129946,-115.302718,,,,,,0
799,799,EB Desert Inn after Topaz,,36.129694,-115.113586,,,,,,0
800,800,WB Desert Inn after Topaz,,36.129927,-115.114922,,,,,,0
801,801,WB Desert Inn after Ventana Hills,,36.129942,-115.298261,,,,,,0
802,802,EB Desert Inn after Wayne,,36.129549,-115.096203,,,,,,0
816,816,SB Durango after Paddle Wheel,,36.134535,-115.2791,,,,,,0
822,822,SB Durango after Eldora,,36.139997,-115.279106,,,,,,0
823,823,SB Durango after Starboard,,36.137366,-115.279101,,,,,,0
824,824,NB Durango before Westcliff,,36.170148,-115.277808,,,,,,0
827,827,SB Eaker before Lamb,,36.244413,-115.081719,,,,,,0
828,828,NB Eastern before Stewart,,36.165548,-115.115695,,,,,,0
829,829,NB Eastern after Ballard,,36.158166,-115.118734,,,,,,0
830,830,NB Eastern after Bluegrass,,36.046217,-115.118072,,,,,,0
831,831,SB Eastern after Bluegrass,,36.045564,-115.118354,,,,,,0
832,832,NB Eastern after Bonanza,,36.174776,-115.116073,,,,,,0
833,833,SB Eastern after Bonanza,,36.172852,-115.11629,,,,,,0
834,834,NB Eastern after Cedar,,36.170529,-115.115886,,,,,,0
835,835,SB Eastern after Cedar,,36.169651,-115.116103,,,,,,0
836,836,NB Eastern after Chandler,,36.074836,-115.118585,,,,,,0
837,837,SB Eastern after Charleston,,36.158343,-115.119054,,,,,,0
838,838,NB Eastern after Desert Inn,,36.130434,-115.118404,,,,,,0
839,839,SB Eastern after Desert Inn,,36.1292,-115.118713,,,,,,0
840,840,NB Eastern after Eldorado,,36.053615,-115.118113,,,,,,0
841,841,NB Eastern after Emerson,,36.126534,-115.118568,,,,,,0
842,842,NB Eastern after Flamingo,,36.115688,-115.119009,,,,,,0
843,843,SB Eastern after Flamingo,,36.11378,-115.119333,,,,,,0
844,844,NB Eastern after Franklin,,36.155639,-115.118735,,,,,,0
845,845,SB Eastern after Franklin,,36.154683,-115.119004,,,,,,0
846,846,SB Eastern before Fremont,,36.160725,-115.117566,,,,,,0
847,847,NB Eastern after Fremont,,36.160176,-115.117893,,,,,,0
848,848,SB Eastern after Golden Arrow,,36.132051,-115.1187,,,,,,0
849,849,NB Eastern after Hacienda,,36.09342,-115.118746,,,,,,0
850,850,SB Eastern after Hacienda,,36.092328,-115.119006,,,,,,0
851,851,NB Eastern after Harmon,,36.107908,-115.118924,,,,,,0
852,852,SB Eastern after Harmon,,36.106819,-115.119215,,,,,,0
853,853,NB Eastern after Harris,,36.17855,-115.115992,,,,,,0
854,854,NB Eastern after Sunrise,,36.163259,-115.11573,,,,,,0
855,855,SB Eastern after Karen,,36.139826,-115.118821,,,,,,0
856,856,SB Eastern after Kirk,,36.177609,-115.116273,,,,,,0
857,857,NB Eastern across from Maule,,36.064816,-115.11835,,,,,,0
859,859,NB Eastern after Oakey,,36.152173,-115.11872,,,,,,0
860,860,SB Eastern after Oakey,,36.151301,-115.118982,,,,,,0
861,861,NB Eastern after Karen,,36.141229,-115.118592,,,,,,0
862,862,SB Eastern after Oquendo,,36.081505,-115.11895,,,,,,0
863,863,SB Eastern after Owens,,36.188128,-115.11625,,,,,,0
864,864,SB Eastern after Palma Vista,,36.13591,-115.118727,,,,,,0
865,865,NB Eastern after Palora,,36.134499,-115.118445,,,,,,0
866,866,NB Eastern after Patrick,,36.080013,-115.118624,,,,,,0
867,867,SB Eastern after Patrick,,36.078432,-115.118884,,,,,,0
868,868,SB Eastern after Pueblo,,36.124463,-115.118921,,,,,,0
869,869,NB Eastern after Rawhide,,36.090209,-115.118713,,,,,,0
870,870,SB Eastern after Rawhide,,36.08945,-115.118982,,,,,,0
871,871,NB Eastern after Reno,,36.096978,-115.118795,,,,,,0
872,872,SB Eastern after Reno,,36.096159,-115.119046,,,,,,0
873,873,SB Eastern after Robindale,,36.048957,-115.118312,,,,,,0
874,874,NB Eastern after Robindale,,36.050054,-115.118047,,,,,,0
875,875,NB Eastern after Rochelle,,36.111481,-115.119025,,,,,,0
876,876,SB Eastern after Rochelle,,36.110553,-115.119279,,,,,,0
877,877,NB Eastern before Russell,,36.085495,-115.118679,,,,,,0
878,878,SB Eastern after Russell,,36.085678,-115.119007,,,,,,0
879,879,NB Eastern after Sahara,,36.145313,-115.118648,,,,,,0
880,880,SB Eastern after Sahara,,36.143589,-115.118945,,,,,,0
881,881,NB Eastern after Searles,,36.185822,-115.115966,,,,,,0
882,882,SB Eastern after Searles,,36.184325,-115.116213,,,,,,0
884,884,NB Eastern after St Louis,,36.148711,-115.118695,,,,,,0
885,885,SB Eastern after St Louis,,36.147753,-115.118926,,,,,,0
886,886,SB Eastern after Stewart,,36.165751,-115.115946,,,,,,0
887,887,SB Eastern after Isabelle,,36.162553,-115.116075,,,,,,0
888,888,NB Eastern after Sunset Park,,36.068006,-115.118462,,,,,,0
889,889,NB Eastern after Sunset,,36.072358,-115.118562,,,,,,0
890,890,SB Eastern after Sunset,,36.07043,-115.118801,,,,,,0
891,891,SB Eastern after Tioga,,36.120507,-115.119088,,,,,,0
892,892,NB Eastern after Tompkins,,36.104319,-115.118892,,,,,,0
893,893,SB Eastern before Tropicana,,36.102031,-115.11913,,,,,,0
894,894,NB Eastern after Tropicana,,36.1008,-115.118832,,,,,,0
895,895,SB Eastern after Tropicana,,36.099028,-115.119084,,,,,,0
896,896,NB Eastern after Twain,,36.122755,-115.118729,,,,,,0
897,897,NB Eastern after Vegas Valley,,36.137729,-115.118437,,,,,,0
898,898,NB Eastern after Sonrisa,,36.120032,-115.118849,,,,,,0
899,899,SB Eastern after Viking,,36.117272,-115.119275,,,,,,0
900,900,SB Eastern before Warm Springs,,36.058568,-115.118498,,,,,,0
901,901,NB Eastern after Warm Springs,,36.057454,-115.118155,,,,,,0
902,902,SB Eastern after Warm Springs,,36.055495,-115.11843,,,,,,0
903,903,NB Eastern after Washington,,36.181906,-115.115931,,,,,,0
904,904,SB Eastern after Washington,,36.18043,-115.116211,,,,,,0
915,915,NB Englestad after Recco,,36.19645,-115.147603,,,,,,0
916,916,NB Englestad before Lilly,,36.199935,-115.147291,,,,,,0
917,917,WB Flamingo after Algonquin,,36.114735,-115.134203,,,,,,0
918,918,EB Flamingo after Annie Oakley,,36.114958,-115.086206,,,,,,0
919,919,EB Flamingo after Arville,,36.115299,-115.198739,,,,,,0
920,920,WB Flamingo before Arville,,36.115658,-115.199147,,,,,,0
921,921,EB Flamingo before Torrey Pines,,36.11438,-115.237019,,,,,,0
922,922,WB Flamingo after Baldwin,,36.115067,-115.062289,,,,,,0
923,923,WB Flamingo after Boulder,,36.115067,-115.0682,,,,,,0
924,924,WB Flamingo before Broadgate,,36.115257,-115.086529,,,,,,0
925,925,EB Flamingo after Buffalo,,36.114539,-115.260057,,,,,,0
926,926,EB Flamingo after Burnham,,36.114519,-115.123411,,,,,,0
927,927,WB Flamingo after Burnham,,36.114797,-115.124402,,,,,,0
928,928,WB Flamingo after Calle San Remo,,36.115658,-115.204247,,,,,,0
929,929,WB Flamingo after Cambridge,,36.114792,-115.14279,,,,,,0
930,930,EB Flamingo after Cameron,,36.115343,-115.20361,,,,,,0
932,932,EB Flamingo after Claymont,,36.11449,-115.141726,,,,,,0
933,933,EB Flamingo after Decatur,,36.115328,-115.207468,,,,,,0
934,934,WB Flamingo after Decatur,,36.115581,-115.208734,,,,,,0
935,935,WB Flamingo after Delos,,36.115437,-115.211657,,,,,,0
936,936,EB Flamingo before Don Bonito,,36.114827,-115.080375,,,,,,0
937,937,EB Flamingo after Duneville,,36.114619,-115.220199,,,,,,0
938,938,WB Flamingo after Duneville,,36.114889,-115.221197,,,,,,0
940,940,EB Flamingo after Eastern,,36.114582,-115.118247,,,,,,0
941,941,WB Flamingo after Eastern,,36.11483,-115.1199,,,,,,0
942,942,EB Flamingo after Edmond,,36.115101,-115.211861,,,,,,0
943,943,EB Flamingo across from El Camino,,36.114378,-115.228991,,,,,,0
944,944,WB Flamingo after El Camino,,36.114668,-115.229902,,,,,,0
945,945,EB Flamingo after Eucalyptus,,36.114777,-115.112663,,,,,,0
946,946,EB Flamingo at The Tuscany,,36.114249,-115.160782,,,,,,0
949,949,EB Flamingo after Hildebrand,,36.11499,-115.104619,,,,,,0
950,950,WB Flamingo after Hotel Rio,,36.115577,-115.187839,,,,,,0
951,951,WB Flamingo after Howard Hughes,,36.114547,-115.159722,,,,,,0
952,952,WB Flamingo after Jimmy Durante,,36.114933,-115.052215,,,,,,0
953,953,EB Flamingo after Jones,,36.114417,-115.223681,,,,,,0
954,954,WB Flamingo after Jones,,36.114651,-115.225499,,,,,,0
955,955,EB Flamingo after Koval,,36.11435,-115.162989,,,,,,0
956,956,WB Flamingo after Koval,,36.11467,-115.164967,,,,,,0
957,957,EB Flamingo after Las Vegas,,36.114505,-115.171635,,,,,,0
958,958,WB Flamingo after Las Vegas,,36.114868,-115.174108,,,,,,0
959,959,EB Flamingo after Lindell,,36.114858,-115.2159,,,,,,0
960,960,WB Flamingo after Lindell,,36.115107,-115.21738,,,,,,0
961,961,EB Flamingo after Maryland,,36.11444,-115.136057,,,,,,0
962,962,WB Flamingo after Maryland,,36.114731,-115.139003,,,,,,0
963,963,WB Flamingo before Mountain Vista,,36.115037,-115.073046,,,,,,0
964,964,EB Flamingo after Mountain Vista,,36.114815,-115.072942,,,,,,0
965,965,WB Flamingo after Nellis,,36.115028,-115.06533,,,,,,0
966,966,WB Flamingo after Cabana,,36.115228,-115.057638,,,,,,0
967,967,EB Flamingo after New Forest,,36.114508,-115.256567,,,,,,0
968,968,EB Flamingo after Palos Verdes,,36.114613,-115.149887,,,,,,0
969,969,WB Flamingo after Palos Verdes,,36.114835,-115.151226,,,,,,0
970,970,EB Flamingo after Paradise,,36.114323,-115.152793,,,,,,0
971,971,WB Flamingo after Paradise,,36.114435,-115.15475,,,,,,0
972,972,EB Flamingo after Hospitality,,36.114177,-115.156381,,,,,,0
973,973,WB Flamingo after Pearl,,36.115437,-115.097128,,,,,,0
974,974,EB Flamingo after Pecos,,36.115111,-115.100032,,,,,,0
975,975,WB Flamingo after Pecos,,36.115365,-115.101617,,,,,,0
978,978,EB Flamingo after Rainbow,,36.114381,-115.242402,,,,,,0
979,979,EB Flamingo after Ravenwood,,36.114416,-115.248573,,,,,,0
980,980,WB Flamingo after Redwood,,36.11471,-115.239669,,,,,,0
981,981,WB Flamingo after Sandalwood,,36.114677,-115.24794,,,,,,0
982,982,EB Flamingo after Sandhill,,36.115113,-115.090935,,,,,,0
983,983,WB Flamingo after Sandhill,,36.115457,-115.093068,,,,,,0
984,984,WB Flamingo after Grace,,36.115051,-115.079074,,,,,,0
985,985,EB Flamingo after Sheppard,,36.11481,-115.068281,,,,,,0
986,986,WB Flamingo after McLeod,,36.11508,-115.113229,,,,,,0
987,987,EB Flamingo after Spencer,,36.114488,-115.128009,,,,,,0
988,988,WB Flamingo after Spencer,,36.114765,-115.129295,,,,,,0
989,989,WB Flamingo after Spring Leaf,,36.114625,-115.244036,,,,,,0
990,990,EB Flamingo after University Ctr,,36.11455,-115.145735,,,,,,0
991,991,WB Flamingo after University Ctr,,36.114857,-115.147364,,,,,,0
992,992,EB Flamingo after Tamarus,,36.114462,-115.132623,,,,,,0
993,993,EB Flamingo after Tenaya,,36.114449,-115.251535,,,,,,0
994,994,EB Flamingo after Torrey Pines,,36.114381,-115.233312,,,,,,0
995,995,WB Flamingo after Torrey Pines,,36.11471,-115.234497,,,,,,0
996,996,EB Flamingo after Valley View,,36.11539,-115.189479,,,,,,0
997,997,WB Flamingo after Gold Coast,,36.115718,-115.192898,,,,,,0
1000,1000,EB Flamingo before Hugh Hefner,,36.115359,-115.193618,,,,,,0
1001,1001,WB Flamingo after Wynn,,36.115718,-115.195258,,,,,,0
1011,1011,SB Fremont before 15th,,36.164484,-115.129813,,,,,,0
1017,1017,NB Fremont before Charleston,,36.155321,-115.111989,,,,,,0
1020,1020,SB Fremont after Bruce,,36.162164,-115.124434,,,,,,0
1021,1021,WB Fremont after Bruce,,36.162848,-115.125563,,,,,,0
1024,1024,WB Fremont after Eastern,,36.160082,-115.119168,,,,,,0
1031,1031,NB Fremont after Sahara,,36.146203,-115.101677,,,,,,0
1033,1033,NB Fremont after St Louis,,36.149271,-115.105142,,,,,,0
1034,1034,SB Fremont after St Louis,,36.148161,-115.104553,,,,,,0
1035,1035,NB Sky Pointe at Eagle Crest,,36.268021,-115.257381,,,,,,0
1036,1036,NB Gibson at 280 N. Gibson,,36.0483,-115.028895,,,,,,0
1037,1037,SB Gibson after Painted Daisy,,36.047747,-115.029193,,,,,,0
1039,1039,NB Gibson after Auto Show,,36.04574,-115.029002,,,,,,0
1041,1041,NB Gibson after Valley Auto,,36.051157,-115.028779,,,,,,0
1042,1042,SB Gibson after Kelso Dunes,,36.050649,-115.029138,,,,,,0
1056,1056,SB Green Valley after High View,,36.066625,-115.082592,,,,,,0
1059,1059,SB Green Valley after La Mesa,,36.063318,-115.084284,,,,,,0
1063,1063,SB Green Valley after Lone Pine,,36.060125,-115.085106,,,,,,0
1064,1064,SB Green Valley before Robindale,,36.051603,-115.082623,,,,,,0
1066,1066,SB Green Valley after Robindale,,36.048555,-115.082539,,,,,,0
1068,1068,SB Green Valley after Sunset,,36.070263,-115.082585,,,,,,0
1069,1069,SB Green Valley after Warm Springs,,36.055913,-115.084061,,,,,,0
1078,1078,EB Harmon after Boulder,,36.108748,-115.05807,,,,,,0
1094,1094,EB Harmon before Jimmy Durante,,36.110286,-115.053115,,,,,,0
1118,1118,EB Hillpointe before Hillsgate,,36.198199,-115.290368,,,,,,0
1119,1119,EB Hillpointe after Hills Center,,36.198108,-115.300037,,,,,,0
1120,1120,EB Hillpnte across frm Pinewd Hlls,,36.19926,-115.294911,,,,,,0
1121,1121,SB Hills Center after Hillpointe,,36.197682,-115.300672,,,,,,0
1123,1123,SB Hills Center after Lake Mead,,36.205549,-115.300023,,,,,,0
1126,1126,WB Owens after Lamb,,36.188628,-115.0806,,,,,,0
1127,1127,WB Washington after D,,36.181,-115.147458,,,,,,0
1136,1136,EB Horizon after College,,36.012528,-114.962088,,,,,,0
1137,1137,WB Horizon after College,,36.01278,-114.964922,,,,,,0
1139,1139,WB Horizon after Greenway,,36.012683,-114.977503,,,,,,0
1140,1140,WB Horizon after Mona,,36.012709,-114.968112,,,,,,0
1144,1144,EB Horizon after Skyline,,36.012429,-114.98071,,,,,,0
1145,1145,WB Horizon after Skyline,,36.012664,-114.981925,,,,,,0
1168,1168,NB Jones after Alfred,,36.207688,-115.224316,,,,,,0
1169,1169,NB Jones after Alta,,36.166865,-115.223692,,,,,,0
1170,1170,SB Jones before Alta,,36.16687,-115.223915,,,,,,0
1171,1171,NB Jones after Carl,,36.192441,-115.22388,,,,,,0
1172,1172,SB Jones after Carl,,36.19175,-115.224107,,,,,,0
1173,1173,NB Jones after Carmen,,36.185225,-115.223854,,,,,,0
1174,1174,SB Jones after Carmen,,36.184052,-115.224038,,,,,,0
1175,1175,SB Jones after Cartier,,36.205754,-115.224232,,,,,,0
1176,1176,NB Jones after Charleston,,36.160687,-115.223793,,,,,,0
1177,1177,SB Jones after Charleston,,36.158511,-115.224115,,,,,,0
1178,1178,NB Jones at US HWY 95 North,,36.176099,-115.223888,,,,,,0
1179,1179,SB Jones after Cheyenne,,36.216187,-115.225809,,,,,,0
1182,1182,NB Jones after Palmyra,,36.133679,-115.224893,,,,,,0
1183,1183,SB Jones after Dayton,,36.169359,-115.224025,,,,,,0
1184,1184,SB Jones after Denver,,36.176153,-115.224147,,,,,,0
1185,1185,NB Jones after Desert Inn,,36.129903,-115.224842,,,,,,0
1186,1186,SB Jones after Desert Inn,,36.128257,-115.225092,,,,,,0
1187,1187,SB Jones after Edna,,36.135743,-115.225239,,,,,,0
1188,1188,SB Jones after Eldora,,36.139405,-115.22532,,,,,,0
1189,1189,SB Jones before Elton,,36.172308,-115.224256,,,,,,0
1190,1190,NB Jones after Eugene,,36.199064,-115.223712,,,,,,0
1191,1191,SB Jones after Eugene,,36.198319,-115.223947,,,,,,0
1192,1192,NB Jones after Evergreen,,36.164009,-115.223742,,,,,,0
1193,1193,SB Jones after Evergreen,,36.162355,-115.22398,,,,,,0
1194,1194,NB Jones before Upland,,36.171095,-115.223921,,,,,,0
1195,1195,NB Jones after Flamingo,,36.115467,-115.224762,,,,,,0
1196,1196,SB Jones after Flamingo,,36.113734,-115.225032,,,,,,0
1198,1198,NB Jones after Granada,,36.178906,-115.22382,,,,,,0
1199,1199,SB Jones after Gunderson,,36.109687,-115.22508,,,,,,0
1200,1200,SB Jones after Harmon,,36.106427,-115.225123,,,,,,0
1201,1201,NB Jones after Heather Mist,,36.215103,-115.225439,,,,,,0
1202,1202,SB Jones after Heather Mist,,36.214252,-115.225516,,,,,,0
1203,1203,NB Jones after Lake Mead,,36.19642,-115.223781,,,,,,0
1204,1204,SB Jones after Lake Mead,,36.195237,-115.224018,,,,,,0
1205,1205,NB Jones after Eldora,,36.140926,-115.225079,,,,,,0
1208,1208,SB Jones before OBannon,,36.148161,-115.225593,,,,,,0
1209,1209,NB Jones after Obannon,,36.14874,-115.225337,,,,,,0
1210,1210,NB Jones after Oakey,,36.152226,-115.225448,,,,,,0
1211,1211,SB Jones after Oakey,,36.151474,-115.225716,,,,,,0
1212,1212,SB Jones after Palmyra,,36.132327,-115.225166,,,,,,0
1214,1214,SB Jones after Peak,,36.209449,-115.224795,,,,,,0
1215,1215,NB Jones after Rochelle,,36.111341,-115.224796,,,,,,0
1217,1217,NB Jones after Sahara,,36.145172,-115.225154,,,,,,0
1218,1218,SB Jones after Sahara,,36.14366,-115.22543,,,,,,0
1219,1219,NB Jones after Sheila,,36.210133,-115.224688,,,,,,0
1220,1220,NB Jones after Smoke Ranch,,36.203391,-115.22367,,,,,,0
1221,1221,SB Jones after Smoke Ranch,,36.202507,-115.223836,,,,,,0
1222,1222,NB Jones after Spring Mountain,,36.12595,-115.224819,,,,,,0
